game_nbr,player_count,choose_highest,allow_tray_runout,allow_shelter_runout,path_th,run_time_s
1977,4,True,False,False,10,0.019988059997558594
1978,4,True,False,False,10,0.023986339569091797
1979,4,True,False,False,10,0.012991189956665039
1980,4,True,False,False,10,0.019989490509033203
1981,4,True,False,False,10,0.02098870277404785
1982,4,True,False,False,10,0.02698063850402832
1983,4,True,False,False,10,0.018989086151123047
1984,4,True,False,False,10,0.029983043670654297
1985,4,True,False,False,10,0.02298712730407715
1986,4,True,False,False,10,0.01398921012878418
1987,4,True,False,False,10,0.01898932456970215
1988,4,True,False,False,10,0.01898789405822754
1989,4,True,False,False,10,0.01699042320251465
1990,4,True,False,False,10,0.02198624610900879
1991,4,True,False,False,10,0.019987821578979492
1992,4,True,False,False,10,0.015990734100341797
1993,4,True,False,False,10,0.018989086151123047
1994,4,True,False,False,10,0.015992164611816406
1995,4,True,False,False,10,0.07795047760009766
1996,4,True,False,False,10,0.018988609313964844
1997,4,True,False,False,10,0.018988847732543945
1998,4,True,False,False,10,0.017989158630371094
1999,4,True,False,False,10,0.016989946365356445
2000,4,True,False,False,10,0.021986722946166992
2001,4,True,False,False,10,0.016989946365356445
2002,4,True,False,False,10,0.023984432220458984
2003,4,True,False,False,10,0.01898980140686035
2004,4,True,False,False,10,0.018986225128173828
2005,4,True,False,False,10,0.019987821578979492
2006,4,True,False,False,10,0.014990091323852539
2007,4,True,False,False,10,0.016988039016723633
2008,4,True,False,False,10,0.014991521835327148
2009,4,True,False,False,10,0.021986722946166992
2010,4,True,False,False,10,0.019989490509033203
2011,4,True,False,False,10,0.01798725128173828
2012,4,True,False,False,10,0.017986297607421875
2013,4,True,False,False,10,0.01699209213256836
2014,4,True,False,False,10,0.015988826751708984
2015,4,True,False,False,10,0.015989303588867188
2016,4,True,False,False,10,0.02298450469970703
2017,4,True,False,False,10,0.018988847732543945
2018,4,True,False,False,10,0.014990806579589844
2019,4,True,False,False,10,0.022986650466918945
2020,4,True,False,False,10,0.016987085342407227
2021,4,True,False,False,10,0.016985416412353516
2022,4,True,False,False,10,0.01998591423034668
2023,4,True,False,False,10,0.021987438201904297
2024,4,True,False,False,10,0.022986650466918945
2025,4,True,False,False,10,0.023983478546142578
2026,4,True,False,False,10,0.014991998672485352
2027,4,True,False,False,10,0.015990018844604492
2028,4,True,False,False,10,0.017990827560424805
2029,4,True,False,False,10,0.014993667602539062
2030,4,True,False,False,10,0.02398371696472168
2031,4,True,False,False,10,0.01898789405822754
2032,4,True,False,False,10,0.0259857177734375
2033,4,True,False,False,10,0.026982545852661133
2034,4,True,False,False,10,0.016991138458251953
2035,4,True,False,False,10,0.017987728118896484
2036,4,True,False,False,10,0.022986888885498047
2037,4,True,False,False,10,0.023984193801879883
2038,4,True,False,False,10,0.025984764099121094
2039,4,True,False,False,10,0.01499319076538086
2040,4,True,False,False,10,0.01698899269104004
2041,4,True,False,False,10,0.01699090003967285
2042,4,True,False,False,10,0.019989967346191406
2043,4,True,False,False,10,0.018985509872436523
2044,4,True,False,False,10,0.01799178123474121
2045,4,True,False,False,10,0.06595802307128906
2046,4,True,False,False,10,0.018988609313964844
2047,4,True,False,False,10,0.018990039825439453
2048,4,True,False,False,10,0.017986297607421875
2049,4,True,False,False,10,0.01698780059814453
2050,4,True,False,False,10,0.01698923110961914
2051,4,True,False,False,10,0.019988536834716797
2052,4,True,False,False,10,0.013991832733154297
2053,4,True,False,False,10,0.023984432220458984
2054,4,True,False,False,10,0.020987272262573242
2055,4,True,False,False,10,0.0179898738861084
2056,4,True,False,False,10,0.014990091323852539
2057,4,True,False,False,10,0.018987655639648438
2058,4,True,False,False,10,0.018988370895385742
2059,4,True,False,False,10,0.017987966537475586
2060,4,True,False,False,10,0.018985271453857422
2061,4,True,False,False,10,0.018987417221069336
2062,4,True,False,False,10,0.024982929229736328
2063,4,True,False,False,10,0.024984359741210938
2064,4,True,False,False,10,0.022986173629760742
2065,4,True,False,False,10,0.015990257263183594
2066,4,True,False,False,10,0.019984960556030273
2067,4,True,False,False,10,0.021986722946166992
2068,4,True,False,False,10,0.02498483657836914
2069,4,True,False,False,10,0.015988826751708984
2070,4,True,False,False,10,0.017989158630371094
2071,4,True,False,False,10,0.024985313415527344
2072,4,True,False,False,10,0.016989946365356445
2073,4,True,False,False,10,0.017988920211791992
2074,4,True,False,False,10,0.015993118286132812
2075,4,True,False,False,10,0.013992547988891602
2076,4,True,False,False,10,0.027981996536254883
2077,4,True,False,False,10,0.02598285675048828
2078,4,True,False,False,10,0.02198481559753418
2079,4,True,False,False,10,0.020985841751098633
2080,4,True,False,False,10,0.024985313415527344
2081,4,True,False,False,10,0.01998615264892578
2082,4,True,False,False,10,0.01499176025390625
2083,4,True,False,False,10,0.021985292434692383
2084,4,True,False,False,10,0.022983551025390625
2085,4,True,False,False,10,0.022986173629760742
2086,4,True,False,False,10,0.020984411239624023
2087,4,True,False,False,10,0.027984142303466797
2088,4,True,False,False,10,0.017989158630371094
2089,4,True,False,False,10,0.016986846923828125
2090,4,True,False,False,10,0.021987438201904297
2091,4,True,False,False,10,0.01598978042602539
2092,4,True,False,False,10,0.01698756217956543
2093,4,True,False,False,10,0.024985551834106445
2094,4,True,False,False,10,0.015990018844604492
2095,4,True,False,False,10,0.011991500854492188
2096,4,True,False,False,10,0.017991065979003906
2097,4,True,False,False,10,0.04996848106384277
2098,4,True,False,False,10,0.022985458374023438
2099,4,True,False,False,10,0.01798701286315918
2100,4,True,False,False,10,0.019986867904663086
2101,4,True,False,False,10,0.019987821578979492
2102,4,True,False,False,10,0.022986412048339844
2103,4,True,False,False,10,0.015988588333129883
2104,4,True,False,False,10,0.018988370895385742
2105,4,True,False,False,10,0.02098536491394043
2106,4,True,False,False,10,0.01698923110961914
2107,4,True,False,False,10,0.024982452392578125
2108,4,True,False,False,10,0.01699042320251465
2109,4,True,False,False,10,0.019988059997558594
2110,4,True,False,False,10,0.01699209213256836
2111,4,True,False,False,10,0.014991283416748047
2112,4,True,False,False,10,0.017986774444580078
2113,4,True,False,False,10,0.025985240936279297
2114,4,True,False,False,10,0.01698899269104004
2115,4,True,False,False,10,0.014991044998168945
2116,4,True,False,False,10,0.02298736572265625
2117,4,True,False,False,10,0.018986940383911133
2118,4,True,False,False,10,0.015990495681762695
2119,4,True,False,False,10,0.016989707946777344
2120,4,True,False,False,10,0.01598978042602539
2121,4,True,False,False,10,0.018988847732543945
2122,4,True,False,False,10,0.01898789405822754
2123,4,True,False,False,10,0.016990184783935547
2124,4,True,False,False,10,0.021984100341796875
2125,4,True,False,False,10,0.023985862731933594
2126,4,True,False,False,10,0.02098703384399414
2127,4,True,False,False,10,0.020987510681152344
2128,4,True,False,False,10,0.020986080169677734
2129,4,True,False,False,10,0.017986536026000977
2130,4,True,False,False,10,0.020988941192626953
2131,4,True,False,False,10,0.015990495681762695
2132,4,True,False,False,10,0.01898980140686035
2133,4,True,False,False,10,0.02398538589477539
2134,4,True,False,False,10,0.022985219955444336
2135,4,True,False,False,10,0.020984888076782227
2136,4,True,False,False,10,0.02398681640625
2137,4,True,False,False,10,0.020987749099731445
2138,4,True,False,False,10,0.018987178802490234
2139,4,True,False,False,10,0.017986059188842773
2140,4,True,False,False,10,0.01599264144897461
2141,4,True,False,False,10,0.015990257263183594
2142,4,True,False,False,10,0.01898646354675293
2143,4,True,False,False,10,0.018988609313964844
2144,4,True,False,False,10,0.01598978042602539
2145,4,True,False,False,10,0.0199892520904541
2146,4,True,False,False,10,0.01598954200744629
2147,4,True,False,False,10,0.01998591423034668
2148,4,True,False,False,10,0.027985334396362305
2149,4,True,False,False,10,0.02298426628112793
2150,4,True,False,False,10,0.016988039016723633
2151,4,True,False,False,10,0.07095599174499512
2152,4,True,False,False,10,0.016992568969726562
2153,4,True,False,False,10,0.014989614486694336
2154,4,True,False,False,10,0.018985986709594727
2155,4,True,False,False,10,0.02098989486694336
2156,4,True,False,False,10,0.01598954200744629
2157,4,True,False,False,10,0.01798725128173828
2158,4,True,False,False,10,0.01598978042602539
2159,4,True,False,False,10,0.01699209213256836
2160,4,True,False,False,10,0.017990827560424805
2161,4,True,False,False,10,0.014990568161010742
2162,4,True,False,False,10,0.019986391067504883
2163,4,True,False,False,10,0.018987178802490234
2164,4,True,False,False,10,0.016989946365356445
2165,4,True,False,False,10,0.023990154266357422
2166,4,True,False,False,10,0.014990568161010742
2167,4,True,False,False,10,0.02098679542541504
2168,4,True,False,False,10,0.016986608505249023
2169,4,True,False,False,10,0.01898932456970215
2170,4,True,False,False,10,0.018987655639648438
2171,4,True,False,False,10,0.018988609313964844
2172,4,True,False,False,10,0.021986007690429688
2173,4,True,False,False,10,0.020989179611206055
2174,4,True,False,False,10,0.015987873077392578
2175,4,True,False,False,10,0.015987396240234375
2176,4,True,False,False,10,0.030982017517089844
2177,4,True,False,False,10,0.023986339569091797
2178,4,True,False,False,10,0.01998615264892578
2179,4,True,False,False,10,0.015987157821655273
2180,4,True,False,False,10,0.013988971710205078
2181,4,True,False,False,10,0.023987770080566406
2182,4,True,False,False,10,0.022983312606811523
2183,4,True,False,False,10,0.015988826751708984
2184,4,True,False,False,10,0.020987510681152344
2185,4,True,False,False,10,0.01898789405822754
2186,4,True,False,False,10,0.01998758316040039
2187,4,True,False,False,10,0.01598644256591797
2188,4,True,False,False,10,0.015990018844604492
2189,4,True,False,False,10,0.014991044998168945
2190,4,True,False,False,10,0.0179898738861084
2191,4,True,False,False,10,0.017992019653320312
2192,4,True,False,False,10,0.017990589141845703
2193,4,True,False,False,10,0.024985313415527344
2194,4,True,False,False,10,0.016989707946777344
2195,4,True,False,False,10,0.015991926193237305
2196,4,True,False,False,10,0.016988277435302734
2197,4,True,False,False,10,0.017987489700317383
2198,4,True,False,False,10,0.01699090003967285
2199,4,True,False,False,10,0.01799154281616211
2200,4,True,False,False,10,0.02298593521118164
2201,4,True,False,False,10,0.016988277435302734
2202,4,True,False,False,10,0.020984172821044922
2203,4,True,False,False,10,0.01998734474182129
2204,4,True,False,False,10,0.05996417999267578
2205,4,True,False,False,10,0.01299142837524414
2206,4,True,False,False,10,0.016989946365356445
2207,4,True,False,False,10,0.023982763290405273
2208,4,True,False,False,10,0.018988370895385742
2209,4,True,False,False,10,0.02298426628112793
2210,4,True,False,False,10,0.020987749099731445
2211,4,True,False,False,10,0.016987323760986328
2212,4,True,False,False,10,0.014992952346801758
2213,4,True,False,False,10,0.01598668098449707
2214,4,True,False,False,10,0.016991853713989258
2215,4,True,False,False,10,0.018986940383911133
2216,4,True,False,False,10,0.01898360252380371
2217,4,True,False,False,10,0.017988204956054688
2218,4,True,False,False,10,0.022987842559814453
2219,4,True,False,False,10,0.02198505401611328
2220,4,True,False,False,10,0.010993719100952148
2221,4,True,False,False,10,0.01699066162109375
2222,4,True,False,False,10,0.0179903507232666
2223,4,True,False,False,10,0.021984577178955078
2224,4,True,False,False,10,0.015990495681762695
2225,4,True,False,False,10,0.018988370895385742
2226,4,True,False,False,10,0.017991304397583008
2227,4,True,False,False,10,0.013991594314575195
2228,4,True,False,False,10,0.019988059997558594
2229,4,True,False,False,10,0.014991044998168945
2230,4,True,False,False,10,0.01898956298828125
2231,4,True,False,False,10,0.014989376068115234
2232,4,True,False,False,10,0.017987489700317383
2233,4,True,False,False,10,0.014993667602539062
2234,4,True,False,False,10,0.018988370895385742
2235,4,True,False,False,10,0.014987707138061523
2236,4,True,False,False,10,0.016989707946777344
2237,4,True,False,False,10,0.018988847732543945
2238,4,True,False,False,10,0.019989013671875
2239,4,True,False,False,10,0.021986722946166992
2240,4,True,False,False,10,0.015989065170288086
2241,4,True,False,False,10,0.016991138458251953
2242,4,True,False,False,10,0.02098679542541504
2243,4,True,False,False,10,0.01898932456970215
2244,4,True,False,False,10,0.023984432220458984
2245,4,True,False,False,10,0.016991138458251953
2246,4,True,False,False,10,0.01698923110961914
2247,4,True,False,False,10,0.017990589141845703
2248,4,True,False,False,10,0.016990184783935547
2249,4,True,False,False,10,0.018989086151123047
2250,4,True,False,False,10,0.022988080978393555
2251,4,True,False,False,10,0.020987987518310547
2252,4,True,False,False,10,0.014989137649536133
2253,4,True,False,False,10,0.020987987518310547
2254,4,True,False,False,10,0.024985313415527344
2255,4,True,False,False,10,0.01999044418334961
2256,4,True,False,False,10,0.013990640640258789
2257,4,True,False,False,10,0.016989946365356445
2258,4,True,False,False,10,0.01598978042602539
2259,4,True,False,False,10,0.0159912109375
2260,4,True,False,False,10,0.040975332260131836
2261,4,True,False,False,10,0.02598285675048828
2262,4,True,False,False,10,0.02298760414123535
2263,4,True,False,False,10,0.019985675811767578
2264,4,True,False,False,10,0.023988008499145508
2265,4,True,False,False,10,0.019986867904663086
2266,4,True,False,False,10,0.01598811149597168
2267,4,True,False,False,10,0.02098536491394043
2268,4,True,False,False,10,0.017988920211791992
2269,4,True,False,False,10,0.018986225128173828
2270,4,True,False,False,10,0.01798868179321289
2271,4,True,False,False,10,0.015988588333129883
2272,4,True,False,False,10,0.01798701286315918
2273,4,True,False,False,10,0.018989086151123047
2274,4,True,False,False,10,0.030983924865722656
2275,4,True,False,False,10,0.02098369598388672
2276,4,True,False,False,10,0.02298426628112793
2277,4,True,False,False,10,0.023985624313354492
2278,4,True,False,False,10,0.017986536026000977
2279,4,True,False,False,10,0.019989013671875
2280,4,True,False,False,10,0.014993906021118164
2281,4,True,False,False,10,0.024985074996948242
2282,4,True,False,False,10,0.016989707946777344
2283,4,True,False,False,10,0.017986059188842773
2284,4,True,False,False,10,0.019985437393188477
2285,4,True,False,False,10,0.019987106323242188
2286,4,True,False,False,10,0.016988754272460938
2287,4,True,False,False,10,0.01699233055114746
2288,4,True,False,False,10,0.018988370895385742
2289,4,True,False,False,10,0.018988370895385742
2290,4,True,False,False,10,0.017989635467529297
2291,4,True,False,False,10,0.015991687774658203
2292,4,True,False,False,10,0.0159912109375
2293,4,True,False,False,10,0.015990734100341797
2294,4,True,False,False,10,0.018985986709594727
2295,4,True,False,False,10,0.01999044418334961
2296,4,True,False,False,10,0.02298450469970703
2297,4,True,False,False,10,0.017986297607421875
2298,4,True,False,False,10,0.02098846435546875
2299,4,True,False,False,10,0.019987821578979492
2300,4,True,False,False,10,0.014992237091064453
2301,4,True,False,False,10,0.02798008918762207
2302,4,True,False,False,10,0.012991189956665039
2303,4,True,False,False,10,0.0239870548248291
2304,4,True,False,False,10,0.0239865779876709
2305,4,True,False,False,10,0.0159909725189209
2306,4,True,False,False,10,0.018987655639648438
2307,4,True,False,False,10,0.02298569679260254
2308,4,True,False,False,10,0.018990755081176758
2309,4,True,False,False,10,0.019988059997558594
2310,4,True,False,False,10,0.017988204956054688
2311,4,True,False,False,10,0.025983572006225586
2312,4,True,False,False,10,0.014993906021118164
2313,4,True,False,False,10,0.07095646858215332
2314,4,True,False,False,10,0.06396269798278809
2315,4,True,False,False,10,0.018990278244018555
2316,4,True,False,False,10,0.019991397857666016
2317,4,True,False,False,10,0.016989946365356445
2318,4,True,False,False,10,0.018985748291015625
2319,4,True,False,False,10,0.027985334396362305
2320,4,True,False,False,10,0.017986774444580078
2321,4,True,False,False,10,0.016991853713989258
2322,4,True,False,False,10,0.017988204956054688
2323,4,True,False,False,10,0.01899099349975586
2324,4,True,False,False,10,0.014989376068115234
2325,4,True,False,False,10,0.018987655639648438
2326,4,True,False,False,10,0.017988920211791992
2327,4,True,False,False,10,0.018988370895385742
2328,4,True,False,False,10,0.01699042320251465
2329,4,True,False,False,10,0.01898670196533203
2330,4,True,False,False,10,0.01998734474182129
2331,4,True,False,False,10,0.022985458374023438
2332,4,True,False,False,10,0.016991376876831055
2333,4,True,False,False,10,0.012992143630981445
2334,4,True,False,False,10,0.017986536026000977
2335,4,True,False,False,10,0.019987821578979492
2336,4,True,False,False,10,0.02398395538330078
2337,4,True,False,False,10,0.017989158630371094
2338,4,True,False,False,10,0.018990516662597656
2339,4,True,False,False,10,0.02398538589477539
2340,4,True,False,False,10,0.02698230743408203
2341,4,True,False,False,10,0.04097485542297363
2342,4,True,False,False,10,0.026983022689819336
2343,4,True,False,False,10,0.02498483657836914
2344,4,True,False,False,10,0.025985002517700195
2345,4,True,False,False,10,0.025983333587646484
2346,4,True,False,False,10,0.023986101150512695
2347,4,True,False,False,10,0.03497791290283203
2348,4,True,False,False,10,0.029981613159179688
2349,4,True,False,False,10,0.026982545852661133
2350,4,True,False,False,10,0.026984214782714844
2351,4,True,False,False,10,0.03298020362854004
2352,4,True,False,False,10,0.02798008918762207
2353,4,True,False,False,10,0.01699090003967285
2354,4,True,False,False,10,0.02798151969909668
2355,4,True,False,False,10,0.01698923110961914
2356,4,True,False,False,10,0.01798868179321289
2357,4,True,False,False,10,0.017987489700317383
2358,4,True,False,False,10,0.0629584789276123
2359,4,True,False,False,10,0.01499176025390625
2360,4,True,False,False,10,0.01898789405822754
2361,4,True,False,False,10,0.019985198974609375
2362,4,True,False,False,10,0.01498866081237793
2363,4,True,False,False,10,0.01998615264892578
2364,4,True,False,False,10,0.02098679542541504
2365,4,True,False,False,10,0.01898670196533203
2366,4,True,False,False,10,0.01499319076538086
2367,4,True,False,False,10,0.021985530853271484
2368,4,True,False,False,10,0.018986940383911133
2369,4,True,False,False,10,0.019989013671875
2370,4,True,False,False,10,0.015993118286132812
2371,4,True,False,False,10,0.01699066162109375
2372,4,True,False,False,10,0.01998734474182129
2373,4,True,False,False,10,0.014990806579589844
2374,4,True,False,False,10,0.014988899230957031
2375,4,True,False,False,10,0.02298450469970703
2376,4,True,False,False,10,0.016989946365356445
2377,4,True,False,False,10,0.025981903076171875
2378,4,True,False,False,10,0.01998591423034668
2379,4,True,False,False,10,0.01398921012878418
2380,4,True,False,False,10,0.013992071151733398
2381,4,True,False,False,10,0.020986080169677734
2382,4,True,False,False,10,0.023984909057617188
2383,4,True,False,False,10,0.019986629486083984
2384,4,True,False,False,10,0.017991065979003906
2385,4,True,False,False,10,0.018985271453857422
2386,4,True,False,False,10,0.022984981536865234
2387,4,True,False,False,10,0.016988277435302734
2388,4,True,False,False,10,0.01898813247680664
2389,4,True,False,False,10,0.017987489700317383
2390,4,True,False,False,10,0.016989946365356445
2391,4,True,False,False,10,0.017992019653320312
2392,4,True,False,False,10,0.021988630294799805
2393,4,True,False,False,10,0.02598428726196289
2394,4,True,False,False,10,0.022986412048339844
2395,4,True,False,False,10,0.027982473373413086
2396,4,True,False,False,10,0.025982141494750977
2397,4,True,False,False,10,0.029979228973388672
2398,4,True,False,False,10,0.01898980140686035
2399,4,True,False,False,10,0.02098536491394043
2400,4,True,False,False,10,0.017987966537475586
2401,4,True,False,False,10,0.0219879150390625
2402,4,True,False,False,10,0.02998185157775879
2403,4,True,False,False,10,0.029981136322021484
2404,4,True,False,False,10,0.018987655639648438
2405,4,True,False,False,10,0.019986391067504883
2406,4,True,False,False,10,0.018991708755493164
2407,4,True,False,False,10,0.023983240127563477
2408,4,True,False,False,10,0.022986650466918945
2409,4,True,False,False,10,0.07695126533508301
2410,4,True,False,False,10,0.0159914493560791
2411,4,True,False,False,10,0.018986940383911133
2412,4,True,False,False,10,0.028983116149902344
2413,4,True,False,False,10,0.021984338760375977
2414,4,True,False,False,10,0.017989635467529297
2415,4,True,False,False,10,0.0219881534576416
2416,4,True,False,False,10,0.01798701286315918
2417,4,True,False,False,10,0.020990610122680664
2418,4,True,False,False,10,0.018987655639648438
2419,4,True,False,False,10,0.017987966537475586
2420,4,True,False,False,10,0.01698780059814453
2421,4,True,False,False,10,0.018990278244018555
2422,4,True,False,False,10,0.016989946365356445
2423,4,True,False,False,10,0.016989707946777344
2424,4,True,False,False,10,0.01399087905883789
2425,4,True,False,False,10,0.01398921012878418
2426,4,True,False,False,10,0.018990516662597656
2427,4,True,False,False,10,0.021987199783325195
2428,4,True,False,False,10,0.021985769271850586
2429,4,True,False,False,10,0.019988298416137695
2430,4,True,False,False,10,0.018987417221069336
2431,4,True,False,False,10,0.0139923095703125
2432,4,True,False,False,10,0.016988039016723633
2433,4,True,False,False,10,0.019986629486083984
2434,4,True,False,False,10,0.01798844337463379
2435,4,True,False,False,10,0.01598978042602539
2436,4,True,False,False,10,0.02698373794555664
2437,4,True,False,False,10,0.02398395538330078
2438,4,True,False,False,10,0.02698230743408203
2439,4,True,False,False,10,0.016991615295410156
2440,4,True,False,False,10,0.013991355895996094
2441,4,True,False,False,10,0.01898956298828125
2442,4,True,False,False,10,0.018988370895385742
2443,4,True,False,False,10,0.013991117477416992
2444,4,True,False,False,10,0.01698923110961914
2445,4,True,False,False,10,0.01898932456970215
2446,4,True,False,False,10,0.01699066162109375
2447,4,True,False,False,10,0.015988826751708984
2448,4,True,False,False,10,0.018987178802490234
2449,4,True,False,False,10,0.015991687774658203
2450,4,True,False,False,10,0.01699209213256836
2451,4,True,False,False,10,0.022985219955444336
2452,4,True,False,False,10,0.02498340606689453
2453,4,True,False,False,10,0.015990257263183594
2454,4,True,False,False,10,0.015993118286132812
2455,4,True,False,False,10,0.015989303588867188
2456,4,True,False,False,10,0.018987417221069336
2457,4,True,False,False,10,0.0219879150390625
2458,4,True,False,False,10,0.024984121322631836
2459,4,True,False,False,10,0.01898789405822754
2460,4,True,False,False,10,0.01998734474182129
2461,4,True,False,False,10,0.015987157821655273
2462,4,True,False,False,10,0.05896115303039551
2463,4,True,False,False,10,0.014988183975219727
2464,4,True,False,False,10,0.019987106323242188
2465,4,True,False,False,10,0.01998758316040039
2466,4,True,False,False,10,0.02298569679260254
2467,4,True,False,False,10,0.01898813247680664
2468,4,True,False,False,10,0.0179903507232666
2469,4,True,False,False,10,0.019986391067504883
2470,4,True,False,False,10,0.014990091323852539
2471,4,True,False,False,10,0.021985530853271484
2472,4,True,False,False,10,0.017989397048950195
2473,4,True,False,False,10,0.015990495681762695
2474,4,True,False,False,10,0.016991615295410156
2475,4,True,False,False,10,0.017987966537475586
2476,4,True,False,False,10,0.016991615295410156
2477,4,True,False,False,10,0.022988319396972656
2478,4,True,False,False,10,0.016987323760986328
2479,4,True,False,False,10,0.015990495681762695
2480,4,True,False,False,10,0.01598978042602539
2481,4,True,False,False,10,0.01599264144897461
2482,4,True,False,False,10,0.023983478546142578
2483,4,True,False,False,10,0.02998208999633789
2484,4,True,False,False,10,0.023987293243408203
2485,4,True,False,False,10,0.022985219955444336
2486,4,True,False,False,10,0.01998758316040039
2487,4,True,False,False,10,0.020988941192626953
2488,4,True,False,False,10,0.016988515853881836
2489,4,True,False,False,10,0.019986867904663086
2490,4,True,False,False,10,0.021985769271850586
2491,4,True,False,False,10,0.015993356704711914
2492,4,True,False,False,10,0.017986297607421875
2493,4,True,False,False,10,0.018988370895385742
2494,4,True,False,False,10,0.019986867904663086
2495,4,True,False,False,10,0.026984691619873047
2496,4,True,False,False,10,0.01699042320251465
2497,4,True,False,False,10,0.013987541198730469
2498,4,True,False,False,10,0.016991615295410156
2499,4,True,False,False,10,0.02498626708984375
2500,4,True,False,False,10,0.017986059188842773
2501,4,True,False,False,10,0.01898813247680664
2502,4,True,False,False,10,0.01898789405822754
2503,4,True,False,False,10,0.02298593521118164
2504,4,True,False,False,10,0.022985458374023438
2505,4,True,False,False,10,0.02298736572265625
2506,4,True,False,False,10,0.016989707946777344
2507,4,True,False,False,10,0.015987157821655273
2508,4,True,False,False,10,0.018988609313964844
2509,4,True,False,False,10,0.020986557006835938
2510,4,True,False,False,10,0.01499032974243164
2511,4,True,False,False,10,0.01798534393310547
2512,4,True,False,False,10,0.01299285888671875
2513,4,True,False,False,10,0.02098703384399414
2514,4,True,False,False,10,0.015990734100341797
2515,4,True,False,False,10,0.01399087905883789
2516,4,True,False,False,10,0.06595683097839355
2517,4,True,False,False,10,0.024985313415527344
2518,4,True,False,False,10,0.017988920211791992
2519,4,True,False,False,10,0.02098560333251953
2520,4,True,False,False,10,0.015990257263183594
2521,4,True,False,False,10,0.016991376876831055
2522,4,True,False,False,10,0.026983976364135742
2523,4,True,False,False,10,0.01698613166809082
2524,4,True,False,False,10,0.020990371704101562
2525,4,True,False,False,10,0.027983427047729492
2526,4,True,False,False,10,0.02098393440246582
2527,4,True,False,False,10,0.018985986709594727
2528,4,True,False,False,10,0.015992164611816406
2529,4,True,False,False,10,0.019989490509033203
2530,4,True,False,False,10,0.016989707946777344
2531,4,True,False,False,10,0.014986991882324219
2532,4,True,False,False,10,0.020984411239624023
2533,4,True,False,False,10,0.019986867904663086
2534,4,True,False,False,10,0.01898503303527832
2535,4,True,False,False,10,0.014989376068115234
2536,4,True,False,False,10,0.018988370895385742
2537,4,True,False,False,10,0.02398514747619629
2538,4,True,False,False,10,0.018984317779541016
2539,4,True,False,False,10,0.02098846435546875
2540,4,True,False,False,10,0.019984960556030273
2541,4,True,False,False,10,0.013991117477416992
2542,4,True,False,False,10,0.012994766235351562
2543,4,True,False,False,10,0.01898670196533203
2544,4,True,False,False,10,0.023985624313354492
2545,4,True,False,False,10,0.01898813247680664
2546,4,True,False,False,10,0.015989065170288086
2547,4,True,False,False,10,0.01598978042602539
2548,4,True,False,False,10,0.014991521835327148
2549,4,True,False,False,10,0.01798725128173828
2550,4,True,False,False,10,0.015990018844604492
2551,4,True,False,False,10,0.01598811149597168
2552,4,True,False,False,10,0.01598954200744629
2553,4,True,False,False,10,0.015990495681762695
2554,4,True,False,False,10,0.015989303588867188
2555,4,True,False,False,10,0.017991065979003906
2556,4,True,False,False,10,0.017987728118896484
2557,4,True,False,False,10,0.01698780059814453
2558,4,True,False,False,10,0.014991521835327148
2559,4,True,False,False,10,0.02498626708984375
2560,4,True,False,False,10,0.019987821578979492
2561,4,True,False,False,10,0.01798725128173828
2562,4,True,False,False,10,0.014992475509643555
2563,4,True,False,False,10,0.021985530853271484
2564,4,True,False,False,10,0.014991521835327148
2565,4,True,False,False,10,0.01898932456970215
2566,4,True,False,False,10,0.01698756217956543
2567,4,True,False,False,10,0.015993833541870117
2568,4,True,False,False,10,0.013990163803100586
2569,4,True,False,False,10,0.023987531661987305
2570,4,True,False,False,10,0.019986391067504883
2571,4,True,False,False,10,0.01898932456970215
2572,4,True,False,False,10,0.018988609313964844
2573,4,True,False,False,10,0.01499176025390625
2574,4,True,False,False,10,0.01598954200744629
2575,4,True,False,False,10,0.0179898738861084
2576,4,True,False,False,10,0.020988941192626953
2577,4,True,False,False,10,0.01498866081237793
2578,4,True,False,False,10,0.016989707946777344
2579,4,True,False,False,10,0.01699066162109375
2580,4,True,False,False,10,0.01598954200744629
2581,4,True,False,False,10,0.018985509872436523
2582,4,True,False,False,10,0.01499319076538086
2583,4,True,False,False,10,0.019988059997558594
2584,4,True,False,False,10,0.016990184783935547
2585,4,True,False,False,10,0.01598978042602539
2586,4,True,False,False,10,0.020987987518310547
2587,4,True,False,False,10,0.015990018844604492
2588,4,True,False,False,10,0.0219881534576416
2589,4,True,False,False,10,0.021986007690429688
2590,4,True,False,False,10,0.014989852905273438
2591,4,True,False,False,10,0.018990039825439453
2592,4,True,False,False,10,0.012992143630981445
2593,4,True,False,False,10,0.017986774444580078
2594,4,True,False,False,10,0.01898956298828125
2595,4,True,False,False,10,0.017986297607421875
2596,4,True,False,False,10,0.015990495681762695
2597,4,True,False,False,10,0.01998734474182129
2598,4,True,False,False,10,0.01898789405822754
2599,4,True,False,False,10,0.01898980140686035
2600,4,True,False,False,10,0.014991283416748047
2601,4,True,False,False,10,0.020989656448364258
2602,4,True,False,False,10,0.018985748291015625
2603,4,True,False,False,10,0.015988826751708984
2604,4,True,False,False,10,0.016991615295410156
2605,4,True,False,False,10,0.014989614486694336
2606,4,True,False,False,10,0.01698899269104004
2607,4,True,False,False,10,0.015992403030395508
2608,4,True,False,False,10,0.01798844337463379
2609,4,True,False,False,10,0.017988920211791992
2610,4,True,False,False,10,0.020987749099731445
